аккредитлаш,акк-ре-дит-лаш,4
аккрецион,акк-ре-ци-он,4
аккреция,акк-ре-ци-я,4
аккумулятив,ак-ку-му-ля-тив,5
аккумулятор,ак-ку-му-ля-тор,5
аккумуляцион,ак-ку-му-ля-ци-он,6
аккумуляция,ак-ку-му-ля-ци-я,6
аккумуляциялаш,ак-ку-му-ля-ци-я-лаш,7
акмал,ак-мал,2
акме,ак-ме,2
акмеист,ак-ме-ист,3
акмеизм,ак-ме-изм,3
акмолит,ак-мо-лит,3
акобир,а-ко-бир,3
аконит,а-ко-нит,3
аконитин,а-ко-ни-тин,4
аконто,а-кон-то,3
акр,акр,1
акрам,ак-рам,2
акрания,ак-ра-ни-я,4
акридин,ак-ри-дин,3
акрил,ак-рил,2
акриламид,ак-ри-ла-мид,4
акрилат,ак-ри-лат,3
акрилатлар,ак-ри-лат-лар,4
акрилонитрил,ак-ри-ло-нит-рил,5
акриоген,ак-ри-о-ген,4
акрихин,ак-ри-хин,3
акроанестезия,ак-ро-а-нес-те-зи-я,7
акробат,ак-ро-бат,3
акробатик,ак-ро-ба-тик,4
акробатика,ак-ро-ба-ти-ка,5
акробатлик,ак-ро-бат-лик,4
акробатчи,ак-ро-бат-чи,4
акробатчилик,ак-ро-бат-чи-лик,5
акрофобия,ак-ро-фо-би-я,5
акрогидроз,ак-ро-гид-роз,4
акрокефалия,ак-ро-ке-фа-ли-я,6
акролеин,ак-ро-ле-ин,4
акромегалия,ак-ро-ме-га-ли-я,6
акромеланизм,ак-ро-ме-ла-низм,5
акромион,ак-ро-ми-он,4
акроним,ак-ро-ним,3
акропарестезия,ак-ро-па-рес-те-зи-я,7
акропетал,ак-ро-пе-тал,4
акропол,ак-ро-пол,3
акропорит,ак-ро-по-рит,4
акросома,ак-ро-со-ма,4
акроспора,ак-рос-по-ра,4
акростих,ак-рос-тих,3
акротерий,ак-ро-те-рий,4
акротермалар,ак-ро-тер-ма-лар,5
акроцефалия,ак-ро-це-фа-ли-я,6
акрохордит,ак-ро-хор-дит,4
акс,акс,1
акса,ак-са,2
аксар,ак-сар,2
аксаран,ак-са-ран,3
аксари,ак-са-ри,3
аксарият,ак-са-ри-ят,4
акселбант,ак-сел-бант,3
акселерат,ак-се-ле-рат,4
акселератор,ак-се-ле-ра-тор,5
акселерация,ак-се-ле-ра-ци-я,6
акселерограф,ак-се-ле-рог-раф,5
акселерометр,ак-се-ле-ро-метр,5
акцент,ак-цент,2
акцентология,ак-цен-то-ло-ги-я,6
акцентуация,ак-цен-ту-а-ци-я,6
акцепт,ак-цепт,2
акцептант,ак-цеп-тант,3
акцептация,ак-цеп-та-ци-я,5
акцептламоқ,ак-цепт-ла-моқ,4
акцептлаш,ак-цепт-лаш,3
акцептор,ак-цеп-тор,3
акцепторий,ак-цеп-то-рий,4
акцептсиз,ак-цепт-сиз,3
аксерофтол,ак-се-роф-тол,4
аксессион,ак-сес-си-он,4
аксессия,ак-сес-си-я,4
акцессор,ак-цес-сор,3
акцессорлик,ак-цес-сор-лик,4
аксессуар,ак-сес-су-ар,4
акси ноқис,ак-си -но-қис,4
акси садо,ак-си -са-до,4
акси том,ак-си -том,3
аксиал,ак-си-ал,3
акциденция,ак-ци-ден-ци-я,5
аксига,ак-си-га,3
аксилҳаракат,ак-сил-ҳа-ра-кат,5
аксилҳаракатчи,ак-сил-ҳа-ра-кат-чи,6
аксилҳаракатчилик,ак-сил-ҳа-ра-кат-чи-лик,7
аксилижтимоий,ак-си-лиж-ти-мо-ий,6
аксилинқилоб,ак-си-лин-қи-лоб,5
аксилинқилобий,ак-си-лин-қи-ло-бий,6
аксилинқилобчи,ак-си-лин-қи-лоб-чи,6
аксилинқилобчилик,ак-си-лин-қи-лоб-чи-лик,7
аксинит,ак-си-нит,3
аксинча,ак-син-ча,3
аксиолит,ак-си-о-лит,4
аксиолитли,ак-си-о-лит-ли,5
аксиология,ак-си-о-ло-ги-я,6
аксиома,ак-си-о-ма,4
аксиоматик,ак-си-о-ма-тик,5
аксиометр,ак-си-о-метр,4
акционер,ак-ци-о-нер,4
акционерлик,ак-ци-о-нер-лик,5
аксирик,ак-си-рик,3
аксириш,ак-си-риш,3
аксирмоқ,ак-сир-моқ,3
аксиртириш,ак-сир-ти-риш,4
аксиртирмоқ,ак-сир-тир-моқ,4
аксирув,ак-си-рув,3
акция,ак-ци-я,3
акциядор,ак-ци-я-дор,4
акциядорлик,ак-ци-я-дор-лик,5
акциялаштириш,ак-ци-я-лаш-ти-риш,6
акциялаштирмоқ,ак-ци-я-лаш-тир-моқ,6
акцияли,ак-ци-я-ли,4
акциячи,ак-ци-я-чи,4
акциз,ак-циз,2
аксича,ак-си-ча,3
аксичасига,ак-си-ча-си-га,5
аксланиш,акс-ла-ниш,3
аксланмоқ,акс-лан-моқ,3
акслантириш,акс-лан-ти-риш,4
акслантирмоқ,акс-лан-тир-моқ,4
аксланув,акс-ла-нув,3
акслик,акс-лик,2
аксоид,ак-со-ид,3
аксоида,ак-со-и-да,4
аксолотл,ак-со-лотл,3
аксон,ак-сон,2
аксонограф,ак-со-ног-раф,4
аксонометр,ак-со-но-метр,4
аксонометрик,ак-со-но-мет-рик,5
аксонометрия,ак-со-но-мет-ри-я,6
акссадо,акс-са-до,3
акт,акт,1
актант,ак-тант,2
актбоз,акт-боз,2
актбозлик,акт-боз-лик,3
актин,ак-тин,2
актинидия,ак-ти-ни-ди-я,5
актинидиядошлар,ак-ти-ни-ди-я-дош-лар,7
актинидлар,ак-ти-нид-лар,4
актиний,ак-ти-ний,3
актиниялар,ак-ти-ни-я-лар,5
актинобациллёз,ак-ти-но-ба-цил-лёз,6
актиноэлектр,ак-ти-ноэ-лектр,4
актинофаглар,ак-ти-но-фаг-лар,5
актинофотометр,ак-ти-но-фо-то-метр,6
актинограф,ак-ти-ног-раф,4
актиноидлар,ак-ти-но-ид-лар,5
актинолит,ак-ти-но-лит,4
актинометр,ак-ти-но-метр,4
актинометрик,ак-ти-но-мет-рик,5
актинометрия,ак-ти-но-мет-ри-я,6
актиномикоз,ак-ти-но-ми-коз,5
актиномиозин,ак-ти-но-ми-о-зин,6
актиномицет,ак-ти-но-ми-цет,5
актиномицин,ак-ти-но-ми-цин,5
актиноморф,ак-ти-но-морф,4
актинон,ак-ти-нон,3
актиноскоп,ак-ти-нос-коп,4
актиноскопия,ак-ти-нос-ко-пи-я,6
актиностел,ак-ти-нос-тел,4
актиноуран,ак-ти-но-у-ран,5
актив,ак-тив,2
активатор,ак-ти-ва-тор,4
активацион,ак-ти-ва-ци-он,5
активация,ак-ти-ва-ци-я,5
активист,ак-ти-вист,3
активистлик,ак-ти-вист-лик,4
активизация,ак-ти-ви-за-ци-я,6
активламоқ,ак-тив-ла-моқ,4
активланиш,ак-тив-ла-ниш,4
активлантирилмоқ,ак-тив-лан-ти-рил-моқ,6
активлантириш,ак-тив-лан-ти-риш,5
активлар,ак-тив-лар,3
активлаш,ак-тив-лаш,3
активлашиш,ак-тив-ла-шиш,4
активлашмоқ,ак-тив-лаш-моқ,4
активлаштириш,ак-тив-лаш-ти-риш,5
активлаштирмоқ,ак-тив-лаш-тир-моқ,5
активлаштирувчи,ак-тив-лаш-ти-рув-чи,6
активлашув,ак-тив-ла-шув,4
активланган,ак-тив-ла-нган,4
активланганлик,ак-тив-ла-нган-лик,5
активлик,ак-тив-лик,3
активловчи,ак-тив-лов-чи,4
активмас,ак-тив-мас,3
актограф,ак-тог-раф,3
актомиозин,ак-то-ми-о-зин,5
актор,ак-тор,2
актриса,акт-ри-са,3
актрисалик,акт-ри-са-лик,4
актуал,ак-ту-ал,3
актуализация,ак-ту-а-ли-за-ци-я,7
актуализм,ак-ту-а-лизм,4
актуаллик,ак-ту-ал-лик,4
актуарий,ак-ту-а-рий,4
актёр,ак-тёр,2
актёрлик,ак-тёр-лик,3
акула,а-ку-ла,3
акуласимонлар,а-ку-ла-си-мон-лар,6
акуметрия,а-ку-мет-ри-я,5
акупунктура,а-ку-пунк-ту-ра,5
акустик,а-кус-тик,3
акустика,а-кус-ти-ка,4
акустикавий,а-кус-ти-ка-вий,5
акустикон,а-кус-ти-кон,4
акустиметр,а-кус-ти-метр,4
акустоэлектроника,а-кус-тоэ-лект-ро-ни-ка,7
акустооптика,а-кус-то-оп-ти-ка,6
акутерапия,а-ку-те-ра-пи-я,6
акузалгия,а-ку-зал-ги-я,5
акушер,а-ку-шер,3
акушерка,а-ку-шер-ка,4
акушеркалик,а-ку-шер-ка-лик,5
акушерлик,а-ку-шер-лик,4
аква,ак-ва,2
аквадаг,ак-ва-даг,3
аквагель,ак-ва-гель,3
акваланг,ак-ва-ланг,3
аквалангчи,ак-ва-ланг-чи,4
аквамарин,ак-ва-ма-рин,4
акваметрия,ак-ва-мет-ри-я,5
акванавт,ак-ва-навт,3
акварелчи,ак-ва-рел-чи,4
акваридлар,ак-ва-рид-лар,4
аквариум,ак-ва-ри-ум,4
акватинта,ак-ва-тин-та,4
акватипия,ак-ва-ти-пи-я,5
акватоллар,ак-ва-тол-лар,4
акватория,ак-ва-то-ри-я,5
акватропизм,ак-ват-ро-пизм,4
акведук,ак-ве-дук,3
аквилегия,ак-ви-ле-ги-я,5
аквилон,ак-ви-лон,3
аквизитор,ак-ви-зи-тор,4
аладдавом,а-лад-да-вом,4
алаф,а-лаф,2
алаҳламоқ,а-лаҳ-ла-моқ,4
алаҳлаш,а-лаҳ-лаш,3
алаҳсирамоқ,а-лаҳ-си-ра-моқ,5
алаҳсирамоқ,а-лаҳ-си-ра-моқ,5
алаҳсирамоқ,а-лаҳ-си-ра-моқ,5
алаҳсирамоқ,а-лаҳ-си-ра-моқ,5
алаҳсираш,а-лаҳ-си-раш,4
алак,а-лак,2
алакбоф,а-лак-боф,3
алакулит,а-ла-ку-лит,4
алакчи,а-лак-чи,3
алакчилик,а-лак-чи-лик,4
алалабад,а-ла-ла-бад,4
алалия,а-ла-ли-я,4
алалоқибат,а-ла-ло-қи-бат,5
алалхусус,а-лал-ху-сус,4
алам,а-лам,2
аламангиз,а-ла-ма-нгиз,4
аламдийда,а-лам-дий-да,4
аламдор,а-лам-дор,3
аламдорлик,а-лам-дор-лик,4
аламланмоқ,а-лам-лан-моқ,4
аламли,а-лам-ли,3
аламнок,а-лам-нок,3
аламон,а-ла-мон,3
аламон,а-ла-мон,3
аламозит,а-ла-мо-зит,4
аламсиз,а-лам-сиз,3
аламзада,а-лам-за-да,4
аламзадалик,а-лам-за-да-лик,5
аланин,а-ла-нин,3
аланлар,а-лан-лар,3
алантон,а-лан-тон,3
алапи,а-ла-пи,3
алас,а-лас,2
аласламоқ,а-лас-ла-моқ,4
аласлов,а-лас-лов,3
аласловчи,а-лас-лов-чи,4
аласчи,а-лас-чи,3
аласчилик,а-лас-чи-лик,4
алавийлар,а-ла-вий-лар,4
алахсимоқ,а-лах-си-моқ,4
алахсираш,а-лах-си-раш,4
алахситиш,а-лах-си-тиш,4
алахситмоқ,а-лах-сит-моқ,4
алахсиш,а-лах-сиш,3
алайҳ,а-лайҳ,2
алайҳиссалом,а-лай-ҳис-са-лом,5
алайкум,а-лай-кум,3
алайно,а-лай-но,3
алағ,а-лағ,2
алағда,а-лағ-да,3
алағдаланиш,а-лағ-да-ла-ниш,5
алағдаланмоқ,а-лағ-да-лан-моқ,5
алағдалик,а-лағ-да-лик,4
алача,а-ла-ча,3
алачабоф,а-ла-ча-боф,4
алачабоп,а-ла-ча-боп,4
аланга,а-ла-нга,3
алангаламоқ,а-ла-нга-ла-моқ,5
алангаланиш,а-ла-нга-ла-ниш,5
алангаланмоқ,а-ла-нга-лан-моқ,5
алангалантиргич,а-ла-нга-лан-тир-гич,6
алангалантириш,а-ла-нга-лан-ти-риш,6
алангалантирмоқ,а-ла-нга-лан-тир-моқ,6
алангаланув,а-ла-нга-ла-нув,5
алангаланувчан,а-ла-нга-ла-нув-чан,6
алангаланувчи,а-ла-нга-ла-нув-чи,6
алангалатиш,а-ла-нга-ла-тиш,5
алангалатмоқ,а-ла-нга-лат-моқ,5
алангали,а-ла-нга-ли,4
алангасиз,а-ла-нга-сиз,4
алангасизлик,а-ла-нга-сиз-лик,5
алангламоқ,а-ланг-ла-моқ,4
аланглаш,а-ланг-лаш,3
аланглов,а-ланг-лов,3
албан,ал-бан,2
албанлар,ал-бан-лар,3
албанчаламоқ,ал-бан-ча-ла-моқ,5
албанчалаш,ал-бан-ча-лаш,4
албат,ал-бат,2
альбатроссимонлар,аль-бат-рос-си-мон-лар,6
албатта,ал-бат-та,3
альбедо,аль-бе-до,3
альбедометр,аль-бе-до-метр,4
альбертит,аль-бер-тит,3
альбинизм,аль-би-низм,3
альбинослар,аль-би-нос-лар,4
альбит,аль-бит,2
альбитит,аль-би-тит,3
альбитланиш,аль-бит-ла-ниш,4
альбитофир,аль-би-то-фир,4
альбиция,аль-би-ци-я,4
альбихтол,аль-бих-тол,3
альболин,аль-бо-лин,3
альболит,аль-бо-лит,3
альбомицин,аль-бо-ми-цин,4
альборанит,аль-бо-ра-нит,4
альбуминлар,аль-бу-мин-лар,4
альбуминурия,аль-бу-ми-ну-ри-я,6
альбуцид,аль-бу-цид,3
алдамоқ,ал-да-моқ,3
алдамоқлик,ал-да-моқ-лик,4
алдамчи,ал-дам-чи,3
алдамчилик,ал-дам-чи-лик,4
алданилмоқ,ал-да-нил-моқ,4
алданиш,ал-да-ниш,3
алданма,ал-дан-ма,3
алданмаслик,ал-дан-мас-лик,4
алданмоқ,ал-дан-моқ,3
алданмоқлик,ал-дан-моқ-лик,4
алданув,ал-да-нув,3
алданувчан,ал-да-нув-чан,4
алдатиш,ал-да-тиш,3
алдатмоқ,ал-дат-моқ,3
алдаш,ал-даш,2
алдашиш,ал-да-шиш,3
алдашмоқ,ал-даш-моқ,3
алдашув,ал-да-шув,3
алданганлик,ал-да-нган-лик,4
алдангансимон,ал-да-нган-си-мон,5
альдоль,аль-доль,2
альдолаза,аль-до-ла-за,4
альдоллар,аль-дол-лар,3
алдоқ,ал-доқ,2
алдоқчи,ал-доқ-чи,3
алдоқчилик,ал-доқ-чи-лик,4
альдостерон,аль-дос-те-рон,4
алдов,ал-дов,2
алдовчи,ал-дов-чи,3
алдовчилик,ал-дов-чи-лик,4
алдозалар,ал-до-за-лар,4
альдрованда,а-льдро-ван-да,4
алебастр,а-ле-бастр,3
алебастрламоқ,а-ле-ба-стрла-моқ,5
алебастрлаш,а-ле-ба-стрлаш,4
алебастрли,а-ле-ба-стрли,4
алебастрчи,а-ле-ба-стрчи,4
алебастрчилик,а-ле-ба-стрчи-лик,5
александрит,а-лек-санд-рит,4
алексанор,а-лек-са-нор,4
алексия,а-лек-си-я,4
алеманнлар,а-ле-манн-лар,4
алеут,а-ле-ут,3
алеутит,а-ле-у-тит,4
алеутлар,а-ле-ут-лар,4
алеутча,а-ле-ут-ча,4
алеврит,а-лев-рит,3
алевролит,а-лев-ро-лит,4
алевропелит,а-лев-ро-пе-лит,5
алейкемия,а-лей-ке-ми-я,5
алейкия,а-лей-ки-я,4
алейродидлар,а-лей-ро-дид-лар,5
алейрометр,а-лей-ро-метр,4
алейрон,а-лей-рон,3
алфавит,ал-фа-вит,3
алфавит ва алифбо,ал-фа-вит -ва- а-лиф-бо,7
алфер,ал-фер,2
алфироқ,ал-фи-роқ,3
алфоль,ал-фоль,2
альфонс,аль-фонс,2
алфоз,ал-фоз,2
алфозда,ал-фоз-да,3
альгаритлар,аль-га-рит-лар,4
алгебра,ал-геб-ра,3
алгебраик,ал-геб-ра-ик,4
алгезиметр,ал-ге-зи-метр,4
алгезия,ал-ге-зи-я,4
альгинат,аль-ги-нат,3
альгицидлар,аль-ги-цид-лар,4
алгол,ал-гол,2
альголог,аль-го-лог,3
альгология,аль-го-ло-ги-я,5
алгоритм,ал-го-ритм,3
алгоритмик,ал-го-рит-мик,4
алгоритмлаш,ал-го-ритм-лаш,4
альговит,аль-го-вит,3
алҳамду,ал-ҳам-ду,3
алҳамдулилло,ал-ҳам-ду-лил-ло,5
алҳамдулиллоҳ,ал-ҳам-ду-лил-лоҳ,5
алҳақ,ал-ҳақ,2
алҳазар,ал-ҳа-зар,3
алҳол,ал-ҳол,2
алҳолда,ал-ҳол-да,3
алҳолгача,ал-ҳол-га-ча,4
алҳосил,ал-ҳо-сил,3
али,а-ли,2
алиби,а-ли-би,3
алидада,а-ли-да-да,4
алиф,а-лиф,2
алифатик,а-ли-фа-тик,4
алифбе,а-лиф-бе,3
алифбо,а-лиф-бо,3
алифдай,а-лиф-дай,3
алифламоқ,а-лиф-ла-моқ,4
алифланмоқ,а-лиф-лан-моқ,4
алифлаш,а-лиф-лаш,3
алифлов,а-лиф-лов,3
алифмой,а-лиф-мой,3
алигнин,а-лиг-нин,3
алиготе,а-ли-го-те,4
алиилоҳийлар,а-ли-и-ло-ҳий-лар,6
алик,а-лик,2
алим,а-лим,2
алимент,а-ли-мент,3
алиментар,а-ли-мен-тар,4
алиментация,а-ли-мен-та-ци-я,6
алиментчи,а-ли-мент-чи,4
алиос,а-ли-ос,3
алипит,а-ли-пит,3
алисмадошлар,а-лис-ма-дош-лар,5
алициклик,а-ли-цик-лик,4
ализарин,а-ли-за-рин,4
ализаринламоқ,а-ли-за-рин-ла-моқ,6
ализаринлаш,а-ли-за-рин-лаш,5
ализонит,а-ли-зо-нит,4
алиш,а-лиш,2
алишинмоқ,а-ли-шин-моқ,4
алишиш,а-ли-шиш,3
алишмаслик,а-лиш-мас-лик,4
алишмоқ,а-лиш-моқ,3
алишмоқлик,а-лиш-моқ-лик,4
алиштирилмоқ,а-лиш-ти-рил-моқ,5
алиштириш,а-лиш-ти-риш,4
алиштирмаслик,а-лиш-тир-мас-лик,5
алиштирмоқ,а-лиш-тир-моқ,4
алиштирув,а-лиш-ти-рув,4
алиштирувчи,а-лиш-ти-рув-чи,5
алишув,а-ли-шув,3
алишувчи,а-ли-шув-чи,4
алжабр,ал-жабр,2
алжимоқ,ал-жи-моқ,3
алжираганлик,ал-жи-ра-ган-лик,5
алжирамоқ,ал-жи-ра-моқ,4
алжиратмоқ,ал-жи-рат-моқ,4
алжитмоқ,ал-жит-моқ,3
алжиш,ал-жиш,2
алжишмоқ,ал-жиш-моқ,3
алкадиенлар,ал-ка-ди-ен-лар,5
алкалиметрик,ал-ка-ли-мет-рик,5
алкалиметрия,ал-ка-ли-мет-ри-я,6
алкалоид,ал-ка-ло-ид,4
алкалоидлар,ал-ка-ло-ид-лар,5
алкалоидшунос,ал-ка-ло-ид-шу-нос,6
алкалоз,ал-ка-лоз,3
алкана,ал-ка-на,3
алканлар,ал-кан-лар,3
алкаш,ал-каш,2
алкенлар,ал-кен-лар,3
алкиллар,ал-кил-лар,3
алкиллаш,ал-кил-лаш,3
алкилловчи,ал-кил-лов-чи,4
алкимё,ал-ки-мё,3
алкимёгар,ал-ки-мё-гар,4
алкинлар,ал-кин-лар,3
алкоголик,ал-ко-го-лик,4
алкоголиметрия,ал-ко-го-ли-мет-ри-я,7
алкоголиз,ал-ко-го-лиз,4
алкоголизация,ал-ко-го-ли-за-ци-я,7
алкоголизм,ал-ко-го-лизм,4
алкоголлар,ал-ко-гол-лар,4
алкоголли,ал-ко-гол-ли,4
алкоголсиз,ал-ко-гол-сиз,4
алкоголятлар,ал-ко-го-лят-лар,5
алькольд,аль-кольд,2
алкор,ал-кор,2
алла,ал-ла,2
аллагўй,ал-ла-гўй,3
аллаким,ал-ла-ким,3
аллакимса,ал-ла-ким-са,4
аллактит,ал-лак-тит,3
аллаламоқ,ал-ла-ла-моқ,4
аллалаш,ал-ла-лаш,3
аллалашмоқ,ал-ла-лаш-моқ,4
аллалов,ал-ла-лов,3
алламаҳал,ал-ла-ма-ҳал,4
алламаҳалда,ал-ла-ма-ҳал-да,5
алламаҳалгача,ал-ла-ма-ҳал-га-ча,6
алламбало,ал-лам-ба-ло,4
алланарса,ал-ла-нар-са,4
алланеча,ал-ла-не-ча,4
алланечук,ал-ла-не-чук,4
алланима,ал-ла-ни-ма,4
алланимабало,ал-ла-ни-ма-ба-ло,6
алланит,ал-ла-нит,3
аллантоин,ал-лан-то-ин,4
аллантоис,ал-лан-то-ис,4
аллапайт,ал-ла-пайт,3
аллақанақа,ал-ла-қа-на-қа,5
аллақанақасига,ал-ла-қа-на-қа-си-га,7
аллақандақа,ал-ла-қан-да-қа,5
аллақандай,ал-ла-қан-дай,4
аллақанча,ал-ла-қан-ча,4
аллақайда,ал-ла-қай-да,4
аллақайдан,ал-ла-қай-дан,4
аллақаер,ал-ла-қа-ер,4
аллақаерда,ал-ла-қа-ер-да,5
аллақаердан,ал-ла-қа-ер-дан,5
аллақаерга,ал-ла-қа-ер-га,5
аллақайга,ал-ла-қай-га,4
аллақаёқ,ал-ла-қа-ёқ,4
аллақаёқда,ал-ла-қа-ёқ-да,5
аллақаёқдаги,ал-ла-қа-ёқ-да-ги,6
аллақаёқдан,ал-ла-қа-ёқ-дан,5
аллақаёққа,ал-ла-қа-ёқ-қа,5
аллақайси,ал-ла-қай-си,4
аллақачон,ал-ла-қа-чон,4
аллақачонда,ал-ла-қа-чон-да,5
аллақачондан,ал-ла-қа-чон-дан,5
аллақачонлар,ал-ла-қа-чон-лар,5
аллақачонгача,ал-ла-қа-чо-нга-ча,6
аллавақт,ал-ла-вақт,3
аллавақтгача,ал-ла-вақт-га-ча,5
аллазамон,ал-ла-за-мон,4
аллачи,ал-ла-чи,3
аллегорик,ал-ле-го-рик,4
аллегория,ал-ле-го-ри-я,5
аллегретто,ал-лег-рет-то,4
аллегро,ал-лег-ро,3
аллелизм,ал-ле-лизм,3
аллеллар,ал-лел-лар,3
аллеломорф,ал-ле-ло-морф,4
аллелопатия,ал-ле-ло-па-ти-я,6
аллемеризм,ал-ле-ме-ризм,4
аллемонит,ал-ле-мо-нит,4
аллеморф,ал-ле-морф,3
алленлар,ал-лен-лар,3
аллерген,ал-лер-ген,3
аллергенлар,ал-лер-ген-лар,4
аллергик,ал-лер-гик,3
аллергия,ал-лер-ги-я,4
аллергодерматит,ал-лер-го-дер-ма-тит,6
аллергодерматоз,ал-лер-го-дер-ма-тоз,6
аллерголог,ал-лер-го-лог,4
аллергологик,ал-лер-го-ло-гик,5
аллергология,ал-лер-го-ло-ги-я,6
аллевардит,ал-ле-вар-дит,4
аллея,ал-ле-я,3
аллигатор,ал-ли-га-тор,4
аллигаторлар,ал-ли-га-тор-лар,5
аллил,ал-лил,2
аллилацетон,ал-ли-ла-це-тон,5
аллилбромид,ал-лилб-ро-мид,4
аллилхлорид,ал-лилх-ло-рид,4
аллит,ал-лит,2
аллитерацион,ал-ли-те-ра-ци-он,6
аллитерация,ал-ли-те-ра-ци-я,6
аллингит,ал-ли-нгит,3
алло,ал-ло,2
аллод,ал-лод,2
аллоф,ал-лоф,2
аллофанитлар,ал-ло-фа-нит-лар,5
аллофлик,ал-лоф-лик,3
аллофон,ал-ло-фон,3
аллофчилик,ал-лоф-чи-лик,4
аллоген,ал-ло-ген,3
аллогенез,ал-ло-ге-нез,4
аллогенотип,ал-ло-ге-но-тип,5
аллографа,ал-лог-ра-фа,4
аллоклаз,ал-лок-лаз,3
аллоклазит,ал-лок-ла-зит,4
аллолекса,ал-ло-лек-са,4
аллолитлар,ал-ло-лит-лар,4
аллома,ал-ло-ма,3
алломалик,ал-ло-ма-лик,4
аллометаморфизм,ал-ло-ме-та-мор-физм,6
аллометрия,ал-ло-мет-ри-я,5
алломорф,ал-ло-морф,3
алломорфа,ал-ло-мор-фа,4
алломорфизм,ал-ло-мор-физм,4
аллоним,ал-ло-ним,3
аллонж,ал-лонж,2
аллопалладий,ал-ло-пал-ла-дий,5
аллопатия,ал-ло-па-ти-я,5
аллопластика,ал-лоп-лас-ти-ка,5
аллополиплоидия,ал-ло-по-лип-ло-и-ди-я,8
аллопуринол,ал-ло-пу-ри-нол,5
аллосема,ал-ло-се-ма,4
аллосомалар,ал-ло-со-ма-лар,5
аллотиген,ал-ло-ти-ген,4
аллотрансплантация,ал-лот-ра-нсплан-та-ци-я,7
аллотриоморфизм,ал-лот-ри-о-мор-физм,6
аллотропик,ал-лот-ро-пик,4
аллотропия,ал-лот-ро-пи-я,5
аллотропизм,ал-лот-ро-пизм,4
аллохетит,ал-ло-хе-тит,4
аллохол,ал-ло-хол,3
аллохорлар,ал-ло-хор-лар,4
аллохроматик,ал-лох-ро-ма-тик,5
аллохроматизм,ал-лох-ро-ма-тизм,5
аллохтонлар,ал-лох-тон-лар,4
аллозавр,ал-ло-завр,3
аллюр,ал-люр,2
аллювиал,ал-лю-ви-ал,4
аллювий,ал-лю-вий,3
аллюзия,ал-лю-зи-я,4
алмагель,ал-ма-гель,3
алманах,ал-ма-нах,3
альмандин,аль-ман-дин,3
алмашинмоқ,ал-ма-шин-моқ,4
алмашинув,ал-ма-ши-нув,4
алмашиш,ал-ма-шиш,3
алмашламоқ,ал-маш-ла-моқ,4
алмашмоқ,ал-маш-моқ,3
алмаштиргизмоқ,ал-маш-тир-гиз-моқ,5
алмаштирилмоқ,ал-маш-ти-рил-моқ,5
алмаштириш,ал-маш-ти-риш,4
алмаштиришмоқ,ал-маш-ти-риш-моқ,5
алмаштирмоқ,ал-маш-тир-моқ,4
алмаштирув,ал-маш-ти-рув,4
алмаштирувчи,ал-маш-ти-рув-чи,5
алмашувчан,ал-ма-шув-чан,4
алмашувчанлик,ал-ма-шув-чан-лик,5
альменда,аль-мен-да,3
алмисоқ,ал-ми-соқ,3
алмисоқи,ал-ми-со-қи,4
альни,аль-ни,2
альнико,аль-ни-ко,3
ало,а-ло,2
алоэ,а-лоэ,2
алогизм,а-ло-гизм,3
алоҳа,а-ло-ҳа,3
алоҳал,а-ло-ҳал,3
алоҳида,а-ло-ҳи-да,4
алоҳидаламоқ,а-ло-ҳи-да-ла-моқ,6
алоҳидаланмоқ,а-ло-ҳи-да-лан-моқ,6
алоҳидалик,а-ло-ҳи-да-лик,5
алоҳол,а-ло-ҳол,3
алоҳозолқиёс,а-ло-ҳо-зол-қи-ёс,6
алоизит,а-ло-и-зит,4
алоксит,а-лок-сит,3
алоло,а-ло-ло,3
аломат,а-ло-мат,3
аломатли,а-ло-мат-ли,4
аломатлик,а-ло-мат-лик,4
аломатсиз,а-ло-мат-сиз,4
аломатчой,а-ло-мат-чой,4
аломит,а-ло-мит,3
алопеция,а-ло-пе-ци-я,5
алоқа,а-ло-қа,3
алоқадор,а-ло-қа-дор,4
алоқадорлик,а-ло-қа-дор-лик,5
алоқадриҳол,а-ло-қад-ри-ҳол,5
алоқалантирмоқ,а-ло-қа-лан-тир-моқ,6
алоқалантирув,а-ло-қа-лан-ти-рув,6
алоқали,а-ло-қа-ли,4
алоқасиз,а-ло-қа-сиз,4
алоқасизлик,а-ло-қа-сиз-лик,5
алоқавий,а-ло-қа-вий,4
алоқачи,а-ло-қа-чи,4
алоқачилик,а-ло-қа-чи-лик,5
алой,а-лой,2
алп,алп,1
альпака,аль-па-ка,3
альпари,аль-па-ри,3
алпағут,ал-па-ғут,3
альпеншток,аль-пенш-ток,3
альпиниада,аль-пи-ни-а-да,5
альпинистлик,аль-пи-нист-лик,4
алпоз,ал-поз,2
алпозда,ал-поз-да,3
алқамоқ,ал-қа-моқ,3
алқандоз,ал-қан-доз,3
алқандозлик,ал-қан-доз-лик,4
алқасос,ал-қа-сос,3
алқаш,ал-қаш,2
алқисса,ал-қис-са,3
алқиш,ал-қиш,2
алқор,ал-қор,2
алқов,ал-қов,2
альсифер,аль-си-фер,3
альтакс,аль-такс,2
альтазимут,аль-та-зи-мут,4
альтернариозлар,аль-тер-на-ри-оз-лар,6
альтернатор,аль-тер-на-тор,4
альтернация,аль-тер-на-ци-я,5
алтей,ал-тей,2
